date,start_datetime,id,name,type,indoor,distance_km,avg_speed_kph,moving_seconds,elapsed_seconds,elevation_m,avg_power,normalized_power,avg_hr,max_hr,avg_cadence,intensity_pct,variability_index,decoupling_pct,efficiency_factor,tss,calories,work_kj,rpe,feel
2020-10-15,2020-10-15T13:35:40,i171668588,사이클링,Ride,False,100.38,28.31,12777,22003,180.0,175.0,201.0,158.0,184.0,79.3,111.7,1.149,-2.81,1.272,443.0,1743,,,
2020-10-11,2020-10-11T19:05:44,i171662185,사이클링,Ride,False,62.06,25.33,8843,13815,34.0,134.0,156.0,142.0,174.0,74.6,86.7,1.164,-3.78,1.099,185.0,944,,,
2020-10-10,2020-10-10T18:34:08,i171667219,사이클링,Ride,False,87.24,26.65,11795,16674,353.0,175.0,203.0,162.0,188.0,75.2,112.8,1.16,10.47,1.253,417.0,1657,,,
2020-10-08,2020-10-08T11:36:46,i171668291,사이클링,Ride,False,76.36,26.65,10347,22211,353.0,164.0,203.0,162.0,188.0,75.9,112.8,1.238,-26.1,1.253,366.0,1425,,,
2020-09-27,2020-09-27T11:42:31,i171661456,오후 라이딩,Ride,False,79.57,19.64,13897,23287,84.0,68.0,97.0,111.0,152.0,60.8,53.9,1.426,-5.29,0.874,112.0,1047,,,
2020-09-26,2020-09-26T18:16:15,i171666876,사이클링,Ride,False,63.38,20.97,10904,21761,82.0,90.0,119.0,119.0,166.0,59.0,66.1,1.322,15.22,1.0,132.0,830,,,
2020-09-20,2020-09-20T17:42:30,i171667967,사이클링,Ride,False,76.21,25.34,10864,16336,681.0,168.0,206.0,155.0,185.0,75.9,114.4,1.226,2.39,1.329,395.0,1437,,,
2020-09-20,2020-09-20T11:42:22,i171642277,사이클링,Ride,False,12.0,19.81,2178,3499,69.0,,,143.0,179.0,68.7,70.9,,,,31.0,410,,,
2020-09-20,2020-09-20T11:00:13,i171642272,사이클링,Ride,False,12.26,22.93,1914,2420,3.0,,,136.0,171.0,74.0,66.6,,,,24.0,332,,,
2020-09-18,2020-09-18T23:53:53,i171660386,사이클링,Ride,False,35.2,20.2,6260,9854,24.0,81.0,116.0,111.0,162.0,61.8,64.4,1.432,-18.82,1.045,72.0,428,,,
2020-09-18,2020-09-18T23:15:33,i171666494,사이클링,Ride,False,11.93,33.75,1272,1305,6.0,239.0,242.0,169.0,180.0,89.8,134.4,1.013,-0.61,1.432,64.0,228,,,
2020-09-14,2020-09-14T09:39:42,i171667646,사이클링,Ride,False,130.19,30.27,15593,27972,274.0,192.0,206.0,158.0,182.0,79.6,114.4,1.073,5.03,1.304,567.0,2324,,,
2020-09-10,2020-09-10T14:26:08,i171668702,사이클링,Ride,False,90.33,26.47,12338,23038,379.0,150.0,187.0,147.0,176.0,75.0,103.9,1.247,16.59,1.272,370.0,1427,,,
